username,mentioned,date,id
Zaca59744573,Arthurvneto,Sat Feb 05 23:26:43 +0000 2022,1490104630163947522
Zaca59744573,jdoriajr,Sat Feb 05 23:26:43 +0000 2022,1490104630163947522
campa_61,SSalud_mx,Sat Feb 05 23:26:42 +0000 2022,1490104624975597570
aiaiai63,dr_nesio,Sat Feb 05 23:26:06 +0000 2022,1490104475180310533
CandiaCrf,contagemcorona1,Sat Feb 05 23:25:12 +0000 2022,1490104250671763456
TercioEliphas,contagemcorona1,Sat Feb 05 23:23:25 +0000 2022,1490103800694251521
Alexmacsouza,Arthurvneto,Sat Feb 05 23:21:05 +0000 2022,1490103211818209284
Alexmacsouza,jdoriajr,Sat Feb 05 23:21:05 +0000 2022,1490103211818209284
CONAMED_SALUD,SSalud_mx,Sat Feb 05 23:20:31 +0000 2022,1490103071141253120
viralvideovlogs,projmandacaru,Sat Feb 05 23:20:23 +0000 2022,1490103038375342091
Leila_Argollo,projmandacaru,Sat Feb 05 23:20:21 +0000 2022,1490103030787850243
LFragaSantAnna,contagemcorona1,Sat Feb 05 23:20:20 +0000 2022,1490103024387301377
alpha_2010,SSalud_mx,Sat Feb 05 23:20:16 +0000 2022,1490103007505436672
bund4comenta,AfpChecamos,Sat Feb 05 23:19:18 +0000 2022,1490102764919312386
victorhlmd1,SSalud_mx,Sat Feb 05 23:19:13 +0000 2022,1490102744077803523
ligur_,contagemcorona1,Sat Feb 05 23:17:26 +0000 2022,1490102296805613571
lchaves1988,agenciabrasil,Sat Feb 05 23:16:26 +0000 2022,1490102044455276545
ikrishy,SSalud_mx,Sat Feb 05 23:15:57 +0000 2022,1490101921683845121
SorDaniel,flaviofachel,Sat Feb 05 23:15:56 +0000 2022,1490101918751936518
Lula_Tavares,contagemcorona1,Sat Feb 05 23:15:48 +0000 2022,1490101885382053893
ADRIANADEOLIV49,contagemcorona1,Sat Feb 05 23:15:36 +0000 2022,1490101832240218124
Bot_Corona_V,BrazilSFE,Sat Feb 05 23:15:17 +0000 2022,1490101753966219268
Bot_Corona_V,Wyeth,Sat Feb 05 23:15:17 +0000 2022,1490101753966219268
Bot_Corona_V,Zoetis,Sat Feb 05 23:15:17 +0000 2022,1490101753966219268
Bot_Corona_V,merial,Sat Feb 05 23:15:17 +0000 2022,1490101753966219268
BrazilSFE,Wyeth,Sat Feb 05 23:15:07 +0000 2022,1490101711465238533
BrazilSFE,Zoetis,Sat Feb 05 23:15:07 +0000 2022,1490101711465238533
eumateus75,contagemcorona1,Sat Feb 05 23:14:45 +0000 2022,1490101618494394373
rodrigo_m_arati,contagemcorona1,Sat Feb 05 23:14:29 +0000 2022,1490101552731901956
beattrice_,projmandacaru,Sat Feb 05 23:13:02 +0000 2022,1490101188859203584
YamautiCarmen,Arthurvneto,Sat Feb 05 23:11:13 +0000 2022,1490100732158267394
YamautiCarmen,jdoriajr,Sat Feb 05 23:11:13 +0000 2022,1490100732158267394
ramonsl,flaviofachel,Sat Feb 05 23:08:49 +0000 2022,1490100126920151041
AnaLima191287,Arthurvneto,Sat Feb 05 23:03:45 +0000 2022,1490098851906306053
AnaLima191287,jdoriajr,Sat Feb 05 23:03:45 +0000 2022,1490098851906306053
Mulher_Noticia,contagemcorona1,Sat Feb 05 23:03:30 +0000 2022,1490098786454093828
Mulher_Noticia,congressoemfoco,Sat Feb 05 23:02:36 +0000 2022,1490098562109255689
Mulher_Noticia,contagemcorona1,Sat Feb 05 23:02:34 +0000 2022,1490098553313759232
contagemcorona1,contagemcorona1,Sat Feb 05 22:43:41 +0000 2022,1490093800454246406
FeSa972,contagemcorona1,Sat Feb 05 22:43:12 +0000 2022,1490093678886539269
FeSa972,contagemcorona1,Sat Feb 05 22:43:04 +0000 2022,1490093645193691143
FeSa972,contagemcorona1,Sat Feb 05 22:42:52 +0000 2022,1490093594128101386
FeSa972,contagemcorona1,Sat Feb 05 22:42:39 +0000 2022,1490093541464420362
FeSa972,contagemcorona1,Sat Feb 05 22:42:23 +0000 2022,1490093473718013959
FeSa972,contagemcorona1,Sat Feb 05 22:42:13 +0000 2022,1490093433586860036
FeSa972,contagemcorona1,Sat Feb 05 22:41:19 +0000 2022,1490093204091424771
tiaJuPires,flaviofachel,Sat Feb 05 22:41:18 +0000 2022,1490093202229055492
FeSa972,contagemcorona1,Sat Feb 05 22:40:53 +0000 2022,1490093095513427972
FeSa972,contagemcorona1,Sat Feb 05 22:40:16 +0000 2022,1490092943075692545
FeSa972,contagemcorona1,Sat Feb 05 22:39:25 +0000 2022,1490092726448185347
viralvideovlogs,contagemcorona1,Sat Feb 05 22:39:21 +0000 2022,1490092710329475086
FeSa972,contagemcorona1,Sat Feb 05 22:39:20 +0000 2022,1490092704688074754
Bot_Corona_V,beatrizdiniz,Sat Feb 05 22:39:15 +0000 2022,1490092685864153099
FeSa972,contagemcorona1,Sat Feb 05 22:38:53 +0000 2022,1490092593782349828
FeSa972,contagemcorona1,Sat Feb 05 22:38:19 +0000 2022,1490092451096313858
Cleo135,flaviofachel,Sat Feb 05 22:38:17 +0000 2022,1490092443051737092
FeSa972,contagemcorona1,Sat Feb 05 22:38:07 +0000 2022,1490092400177463296
Nilzasousa8,flaviofachel,Sat Feb 05 22:35:54 +0000 2022,1490091842595172354
AntonioFaroJr76,paularibeiroc,Sat Feb 05 22:35:40 +0000 2022,1490091785867218945
AntonioFaroJr76,Decolar,Sat Feb 05 22:35:40 +0000 2022,1490091785867218945
AntonioFaroJr76,paularibeiroc,Sat Feb 05 22:35:27 +0000 2022,1490091729223045130
Bot_Corona_V,COVIDLive,Sat Feb 05 22:35:15 +0000 2022,1490091678149054468
chegueinaarea,flaviofachel,Sat Feb 05 22:34:49 +0000 2022,1490091571311779842
cha_kramer,flaviofachel,Sat Feb 05 22:34:46 +0000 2022,1490091555671130114
AndreMarianoRi1,dr_nesio,Sat Feb 05 22:33:47 +0000 2022,1490091310631510029
carlarangel1,flaviofachel,Sat Feb 05 22:32:35 +0000 2022,1490091005957353475
FaroJr4,paularibeiroc,Sat Feb 05 22:32:02 +0000 2022,1490090871295033350
rensi_antonio,contagemcorona1,Sat Feb 05 22:31:51 +0000 2022,1490090822804680715
FaroJr4,paularibeiroc,Sat Feb 05 22:31:37 +0000 2022,1490090765653057537
FaroJr4,Decolar,Sat Feb 05 22:31:37 +0000 2022,1490090765653057537
LuizdePaula100,contagemcorona1,Sat Feb 05 22:27:22 +0000 2022,1490089696487223301
LuizdePaula100,contagemcorona1,Sat Feb 05 22:26:24 +0000 2022,1490089450948472833
Bot_Corona_V,portal_viva,Sat Feb 05 22:26:15 +0000 2022,1490089412738396160
MariaCr35384827,Arthurvneto,Sat Feb 05 22:25:33 +0000 2022,1490089236032331778
MariaCr35384827,jdoriajr,Sat Feb 05 22:25:33 +0000 2022,1490089236032331778
professoraKathi,Arthurvneto,Sat Feb 05 22:25:30 +0000 2022,1490089226679078912
professoraKathi,jdoriajr,Sat Feb 05 22:25:30 +0000 2022,1490089226679078912
PauloAlves2037,congressoemfoco,Sat Feb 05 22:24:29 +0000 2022,1490088967617847297
DaltoJmb,bemestar,Sat Feb 05 22:23:21 +0000 2022,1490088685747978240
DaltoJmb,tvglobo,Sat Feb 05 22:23:21 +0000 2022,1490088685747978240
Rangel_Lucia,congressoemfoco,Sat Feb 05 22:23:04 +0000 2022,1490088613966761990
profcardoso,Arthurvneto,Sat Feb 05 22:22:36 +0000 2022,1490088497449148417
profcardoso,jdoriajr,Sat Feb 05 22:22:36 +0000 2022,1490088497449148417
Cleuza2021,contagemcorona1,Sat Feb 05 22:21:14 +0000 2022,1490088150995243010
LuizCar20454634,contagemcorona1,Sat Feb 05 22:20:49 +0000 2022,1490088048285130755
CandiaCrf,contagemcorona1,Sat Feb 05 22:20:16 +0000 2022,1490087908946190336
zunzoom,congressoemfoco,Sat Feb 05 22:17:38 +0000 2022,1490087245281431562
Brunosouza25,flaviofachel,Sat Feb 05 22:17:30 +0000 2022,1490087210049232900
portalgp1,saudegovpi,Sat Feb 05 22:16:19 +0000 2022,1490086913625280513
Home_phone_ET,flaviofachel,Sat Feb 05 22:16:01 +0000 2022,1490086838563921928
buca_conway,congressoemfoco,Sat Feb 05 22:15:39 +0000 2022,1490086747254013953
AntonioCCdaCun1,flaviofachel,Sat Feb 05 22:15:11 +0000 2022,1490086629016584201
casfamili,Arthurvneto,Sat Feb 05 22:15:02 +0000 2022,1490086590886076419
casfamili,jdoriajr,Sat Feb 05 22:15:02 +0000 2022,1490086590886076419
lavinyatagarro_,contagemcorona1,Sat Feb 05 22:13:52 +0000 2022,1490086296185942016
bahmiguel,congressoemfoco,Sat Feb 05 22:13:34 +0000 2022,1490086224282988546
Marceli87052649,agencia_fiocruz,Sat Feb 05 22:13:23 +0000 2022,1490086176056909825
Marceli87052649,fiocruz,Sat Feb 05 22:13:23 +0000 2022,1490086176056909825
fernandocabfr71,AfpChecamos,Sat Feb 05 22:10:40 +0000 2022,1490085490556641280
viralvideovlogs,maisribatejo,Sat Feb 05 22:09:35 +0000 2022,1490085219369730054
LeiLoc13,congressoemfoco,Sat Feb 05 22:09:05 +0000 2022,1490085092018081797
JoaoRicardoCor1,CUT_Brasil,Sat Feb 05 22:08:32 +0000 2022,1490084953492791299
viralvideovlogs,congressoemfoco,Sat Feb 05 22:07:19 +0000 2022,1490084649464483843
joao_fidalgo,contagemcorona1,Sat Feb 05 22:05:48 +0000 2022,1490084267929522176
PinaAdemir,BlaugranaNeves,Sat Feb 05 22:02:44 +0000 2022,1490083494785134592
PinaAdemir,BolsonaroSP,Sat Feb 05 22:02:44 +0000 2022,1490083494785134592
Bot_Corona_V,botdocovid,Sat Feb 05 22:00:14 +0000 2022,1490082866096746497
AnaMari56782081,contagemcorona1,Sat Feb 05 21:59:30 +0000 2022,1490082683426422787
mattcorradi,Arthurvneto,Sat Feb 05 21:59:24 +0000 2022,1490082656473821184
mattcorradi,jdoriajr,Sat Feb 05 21:59:24 +0000 2022,1490082656473821184
Ana_Navarrete,GTPI,Sat Feb 05 21:59:02 +0000 2022,1490082565373444101
PinaAdemir,MariaConceioF20,Sat Feb 05 21:58:03 +0000 2022,1490082319121670147
PinaAdemir,BolsonaroSP,Sat Feb 05 21:58:03 +0000 2022,1490082319121670147
AiltonPrince,ConassOficial,Sat Feb 05 21:57:14 +0000 2022,1490082113714073602
joaovitorbt,CUT_Brasil,Sat Feb 05 21:55:18 +0000 2022,1490081626956697606
Bot_Corona_V,beatrizdiniz,Sat Feb 05 21:51:13 +0000 2022,1490080599188676608
zenoncarvalho1,Arthurvneto,Sat Feb 05 21:50:40 +0000 2022,1490080460122243075
zenoncarvalho1,jdoriajr,Sat Feb 05 21:50:40 +0000 2022,1490080460122243075
wagn_am,jornal_cultura,Sat Feb 05 21:46:25 +0000 2022,1490079390046294017
hobbit_coisado,contagemcorona1,Sat Feb 05 21:45:17 +0000 2022,1490079106175746048
GePortoLucerina,tvcultura,Sat Feb 05 21:44:03 +0000 2022,1490078795587624964
Teresa_Crystyna,contagemcorona1,Sat Feb 05 21:43:01 +0000 2022,1490078534353707017
viralvideovlogs,contagemcorona1,Sat Feb 05 21:41:33 +0000 2022,1490078165884149768
Leonard29003696,contagemcorona1,Sat Feb 05 21:41:31 +0000 2022,1490078157780799494
ex_tiozao_do_di,Arthurvneto,Sat Feb 05 21:40:20 +0000 2022,1490077859624460292
ex_tiozao_do_di,jdoriajr,Sat Feb 05 21:40:20 +0000 2022,1490077859624460292
brachoditrevi,tvcultura,Sat Feb 05 21:39:44 +0000 2022,1490077708054839302
viralvideovlogs,ChanYiang,Sat Feb 05 21:36:17 +0000 2022,1490076840576393218
quarentena_bot,ChanYiang,Sat Feb 05 21:36:16 +0000 2022,1490076836210135050
MariaAngelsp,tvcultura,Sat Feb 05 21:35:47 +0000 2022,1490076713384034305
goianiabot,luca_nery,Sat Feb 05 21:35:08 +0000 2022,1490076548761800709
camposamd,tvcultura,Sat Feb 05 21:34:53 +0000 2022,1490076487839621125
dEArchi_tect,esmuellert_,Sat Feb 05 21:34:30 +0000 2022,1490076391303524356
PaulaNaLua,tvcultura,Sat Feb 05 21:34:27 +0000 2022,1490076379345559552
MFreireB_13,tvcultura,Sat Feb 05 21:31:42 +0000 2022,1490075684886175750
MaruxdoPT,contagemcorona1,Sat Feb 05 21:29:14 +0000 2022,1490075066238967814
FelipeDOPT,contagemcorona1,Sat Feb 05 21:28:45 +0000 2022,1490074943521972226
BattelAlexandre,Arthurvneto,Sat Feb 05 21:27:06 +0000 2022,1490074530039189507
BattelAlexandre,jdoriajr,Sat Feb 05 21:27:06 +0000 2022,1490074530039189507
silvrib,contagemcorona1,Sat Feb 05 21:26:53 +0000 2022,1490074473407598592
michel_dennis,Arthurvneto,Sat Feb 05 21:22:13 +0000 2022,1490073299447160832
michel_dennis,jdoriajr,Sat Feb 05 21:22:13 +0000 2022,1490073299447160832
agoranoticiasbr,agoranoticiasbr,Sat Feb 05 21:19:34 +0000 2022,1490072631076265987
odio_nao,afonsoborges,Sat Feb 05 21:17:49 +0000 2022,1490072190468997122
Bot_Corona_V,BrazilSFE,Sat Feb 05 21:16:11 +0000 2022,1490071783298506757
Bot_Corona_V,Wyeth,Sat Feb 05 21:16:11 +0000 2022,1490071783298506757
Bot_Corona_V,Zoetis,Sat Feb 05 21:16:11 +0000 2022,1490071783298506757
Bot_Corona_V,merial,Sat Feb 05 21:16:11 +0000 2022,1490071783298506757
BrazilSFE,Wyeth,Sat Feb 05 21:15:11 +0000 2022,1490071528637091841
BrazilSFE,Zoetis,Sat Feb 05 21:15:11 +0000 2022,1490071528637091841
marcodor,EddieZatto,Sat Feb 05 21:15:05 +0000 2022,1490071502955466752
LuccaScaranello,Arthurvneto,Sat Feb 05 21:11:34 +0000 2022,1490070619735662593
LuccaScaranello,jdoriajr,Sat Feb 05 21:11:34 +0000 2022,1490070619735662593
margogrimberg,Arthurvneto,Sat Feb 05 21:11:06 +0000 2022,1490070503054315526
margogrimberg,jdoriajr,Sat Feb 05 21:11:06 +0000 2022,1490070503054315526
BiasotoMioto,Arthurvneto,Sat Feb 05 21:10:55 +0000 2022,1490070456728182793
BiasotoMioto,jdoriajr,Sat Feb 05 21:10:55 +0000 2022,1490070456728182793
Bot_Corona_V,DanAlcaras,Sat Feb 05 21:10:11 +0000 2022,1490070271767764993
Mulher_Noticia,contagemcorona1,Sat Feb 05 21:08:51 +0000 2022,1490069937599229960
Bot_Corona_V,DanAlcaras,Sat Feb 05 21:08:11 +0000 2022,1490069768111636488
Nelifaria,Arthurvneto,Sat Feb 05 21:07:42 +0000 2022,1490069647584075783
Nelifaria,jdoriajr,Sat Feb 05 21:07:42 +0000 2022,1490069647584075783
Jonathan_Tank,AfpChecamos,Sat Feb 05 21:07:35 +0000 2022,1490069614985949195
Warley_Lopes,ConassOficial,Sat Feb 05 21:07:13 +0000 2022,1490069522727981057
Coraz0nDeLe0n,PesquisaFapesp,Sat Feb 05 21:06:37 +0000 2022,1490069374023131137
Mulher_Noticia,contagemcorona1,Sat Feb 05 21:06:13 +0000 2022,1490069272390946826
nicolaskasprzak,contagemcorona1,Sat Feb 05 21:05:30 +0000 2022,1490069092107182089
nicolaskasprzak,contagemcorona1,Sat Feb 05 21:05:20 +0000 2022,1490069048750751753
nicolaskasprzak,contagemcorona1,Sat Feb 05 21:05:08 +0000 2022,1490069001355079688
Mulher_Noticia,contagemcorona1,Sat Feb 05 21:04:33 +0000 2022,1490068854835494919
Mulher_Noticia,contagemcorona1,Sat Feb 05 21:04:21 +0000 2022,1490068804625440769
Bot_Corona_V,jornaljogoserio,Sat Feb 05 21:04:11 +0000 2022,1490068760337784834
CamillaSaporito,BRGenshinImpact,Sat Feb 05 21:02:36 +0000 2022,1490068363502096389
Mulher_Noticia,contagemcorona1,Sat Feb 05 21:01:14 +0000 2022,1490068018185003009
Bot_Corona_V,CICV_br,Sat Feb 05 21:00:10 +0000 2022,1490067752597475338
henrichschagas,contagemcorona1,Sat Feb 05 20:58:03 +0000 2022,1490067217358196745
VerdeViver,contagemcorona1,Sat Feb 05 20:56:36 +0000 2022,1490066851459735559
GuiCoiradas,Arthurvneto,Sat Feb 05 20:49:33 +0000 2022,1490065080268079104
GuiCoiradas,jdoriajr,Sat Feb 05 20:49:33 +0000 2022,1490065080268079104
821Claudia,contagemcorona1,Sat Feb 05 20:48:46 +0000 2022,1490064883156754437
Andersonp1980,contagemcorona1,Sat Feb 05 20:39:59 +0000 2022,1490062670611034114
aarusso_nyx,Arthurvneto,Sat Feb 05 20:38:50 +0000 2022,1490062381426389002
aarusso_nyx,jdoriajr,Sat Feb 05 20:38:50 +0000 2022,1490062381426389002
Rosemir74980913,Arthurvneto,Sat Feb 05 20:35:10 +0000 2022,1490061459140890631
Rosemir74980913,jdoriajr,Sat Feb 05 20:35:10 +0000 2022,1490061459140890631
MarcosVoteCiro,FofisLu,Sat Feb 05 20:30:11 +0000 2022,1490060203403923462
alciopitt2,Arthurvneto,Sat Feb 05 20:28:26 +0000 2022,1490059764096802819
alciopitt2,jdoriajr,Sat Feb 05 20:28:26 +0000 2022,1490059764096802819
arretada13,contagemcorona1,Sat Feb 05 20:27:10 +0000 2022,1490059444151070736
PauloRe24254775,FofisLu,Sat Feb 05 20:26:27 +0000 2022,1490059265687629824
crisbelcortes,Arthurvneto,Sat Feb 05 20:22:30 +0000 2022,1490058270064746503
crisbelcortes,jdoriajr,Sat Feb 05 20:22:30 +0000 2022,1490058270064746503
AFPBrasil,AfpChecamos,Sat Feb 05 20:22:20 +0000 2022,1490058231317680129
magdainez,contagemcorona1,Sat Feb 05 20:20:09 +0000 2022,1490057681100496898
fredpn8,Dario_Kopenawa,Sat Feb 05 20:17:41 +0000 2022,1490057057634078723
viralvideovlogs,Visao_pt,Sat Feb 05 20:16:28 +0000 2022,1490056754322939910
SoraiaSampaio3,Visao_pt,Sat Feb 05 20:16:28 +0000 2022,1490056751126831104
Horus_Braga,Arthurvneto,Sat Feb 05 20:15:26 +0000 2022,1490056492057309189
Horus_Braga,jdoriajr,Sat Feb 05 20:15:26 +0000 2022,1490056492057309189
viralvideovlogs,AfpChecamos,Sat Feb 05 20:15:13 +0000 2022,1490056436948389893
KalyLuna2,AfpChecamos,Sat Feb 05 20:15:12 +0000 2022,1490056433785880583
simonecostabrez,contagemcorona1,Sat Feb 05 20:14:35 +0000 2022,1490056281188708358
mirovisk31,Arthurvneto,Sat Feb 05 20:12:07 +0000 2022,1490055659995422722
mirovisk31,jdoriajr,Sat Feb 05 20:12:07 +0000 2022,1490055659995422722
danielguimaf,danielguimaf,Sat Feb 05 20:05:36 +0000 2022,1490054019057917961
AbramoMiriam,Arthurvneto,Sat Feb 05 20:01:29 +0000 2022,1490052981336727559
AbramoMiriam,jdoriajr,Sat Feb 05 20:01:29 +0000 2022,1490052981336727559
Bot_Corona_V,secsaudedf,Sat Feb 05 20:01:07 +0000 2022,1490052890416791558
Bot_Corona_V,secsaudedf,Sat Feb 05 20:01:07 +0000 2022,1490052890404311045
horanaravs,secsaudedf,Sat Feb 05 20:00:51 +0000 2022,1490052824432009221
Bot_Corona_V,covid19br_,Sat Feb 05 20:00:07 +0000 2022,1490052638456561667
Bot_Corona_V,covid19br_,Sat Feb 05 20:00:07 +0000 2022,1490052638372737034
Bot_Corona_V,botdocovid,Sat Feb 05 20:00:07 +0000 2022,1490052638372737031
CelebridadesDas,TaschnerNatalia,Sat Feb 05 19:58:20 +0000 2022,1490052187766108164
CelebridadesDas,MrMMarsh,Sat Feb 05 19:58:20 +0000 2022,1490052187766108164
CelebridadesDas,TheSkepticMag,Sat Feb 05 19:58:20 +0000 2022,1490052187766108164
BrasileiroEm,contagemcorona1,Sat Feb 05 19:56:36 +0000 2022,1490051754586685448
viralvideovlogs,contagemcorona1,Sat Feb 05 19:55:11 +0000 2022,1490051398356156419
garotadpi,contagemcorona1,Sat Feb 05 19:55:09 +0000 2022,1490051388998565895
DeniseKD,ConassOficial,Sat Feb 05 19:55:02 +0000 2022,1490051358292066304
Bot_Corona_V,paisefilhos,Sat Feb 05 19:54:07 +0000 2022,1490051127194402817
Aribueno10,Arthurvneto,Sat Feb 05 19:53:02 +0000 2022,1490050857160912899
Aribueno10,jdoriajr,Sat Feb 05 19:53:02 +0000 2022,1490050857160912899
PedroAntnioNob1,Arthurvneto,Sat Feb 05 19:50:51 +0000 2022,1490050307073757192
PedroAntnioNob1,jdoriajr,Sat Feb 05 19:50:51 +0000 2022,1490050307073757192
LoboTeresinha,contagemcorona1,Sat Feb 05 19:50:39 +0000 2022,1490050256335167494
ErikaBB,Arthurvneto,Sat Feb 05 19:43:12 +0000 2022,1490048383138115592
ErikaBB,jdoriajr,Sat Feb 05 19:43:12 +0000 2022,1490048383138115592
BrasilVeritas,Alma_Preta,Sat Feb 05 19:38:30 +0000 2022,1490047197634834434
Bot_Corona_V,governodoamapa,Sat Feb 05 19:37:06 +0000 2022,1490046844877119489
Nilsonredis,Arthurvneto,Sat Feb 05 19:34:04 +0000 2022,1490046082268684295
Nilsonredis,jdoriajr,Sat Feb 05 19:34:04 +0000 2022,1490046082268684295
Vika8081,Arthurvneto,Sat Feb 05 19:33:19 +0000 2022,1490045892963012613
Vika8081,jdoriajr,Sat Feb 05 19:33:19 +0000 2022,1490045892963012613
IamMarianitta,contagemcorona1,Sat Feb 05 19:30:37 +0000 2022,1490045212709765125
LatAmJornalismo,KnightCenterUT,Sat Feb 05 19:30:00 +0000 2022,1490045059416346634
LatAmJornalismo,UNESCO,Sat Feb 05 19:30:00 +0000 2022,1490045059416346634
Bloquear6,Arthurvneto,Sat Feb 05 19:28:48 +0000 2022,1490044756424024064
Bloquear6,jdoriajr,Sat Feb 05 19:28:48 +0000 2022,1490044756424024064
Ricardo91526789,rodrigosette,Sat Feb 05 19:25:59 +0000 2022,1490044047645360129
LuizdePaula100,contagemcorona1,Sat Feb 05 19:25:11 +0000 2022,1490043846843064328
OrgunDetonator,Arthurvneto,Sat Feb 05 19:24:42 +0000 2022,1490043725573152774
OrgunDetonator,jdoriajr,Sat Feb 05 19:24:42 +0000 2022,1490043725573152774
tiagoooliveira,Arthurvneto,Sat Feb 05 19:24:25 +0000 2022,1490043655654100996
tiagoooliveira,jdoriajr,Sat Feb 05 19:24:25 +0000 2022,1490043655654100996
Bot_Corona_V,FaroldaB,Sat Feb 05 19:24:05 +0000 2022,1490043570169987076
Bot_Corona_V,FaroldaB,Sat Feb 05 19:24:05 +0000 2022,1490043570094583815
Bot_Corona_V,FaroldaB,Sat Feb 05 19:24:05 +0000 2022,1490043570077806596
corona_tweet,FaroldaB,Sat Feb 05 19:24:04 +0000 2022,1490043566109962253
viralvideovlogs,FaroldaB,Sat Feb 05 19:23:09 +0000 2022,1490043337260339202
LuizdePaula100,contagemcorona1,Sat Feb 05 19:22:58 +0000 2022,1490043291240386567
LionHeartRicard,contagemcorona1,Sat Feb 05 19:22:52 +0000 2022,1490043265017696256
RitaLaide,Arthurvneto,Sat Feb 05 19:22:03 +0000 2022,1490043060725690369
RitaLaide,jdoriajr,Sat Feb 05 19:22:03 +0000 2022,1490043060725690369
rodrigosette,dariosaadi,Sat Feb 05 19:21:37 +0000 2022,1490042950067306498
RAUDIRAUDI,DGBensina,Sat Feb 05 19:17:56 +0000 2022,1490042022404710405
frassad,Arthurvneto,Sat Feb 05 19:17:53 +0000 2022,1490042009997959173
frassad,jdoriajr,Sat Feb 05 19:17:53 +0000 2022,1490042009997959173
Bot_Corona_V,BrazilSFE,Sat Feb 05 19:16:05 +0000 2022,1490041555138265092
Bot_Corona_V,Wyeth,Sat Feb 05 19:16:05 +0000 2022,1490041555138265092
Bot_Corona_V,Zoetis,Sat Feb 05 19:16:05 +0000 2022,1490041555138265092
Bot_Corona_V,merial,Sat Feb 05 19:16:05 +0000 2022,1490041555138265092
mazinhonegrao,Arthurvneto,Sat Feb 05 19:15:41 +0000 2022,1490041457197162496
mazinhonegrao,jdoriajr,Sat Feb 05 19:15:41 +0000 2022,1490041457197162496
