username,mentioned,date,id
daciofarma,Lauritaarruda,Mon Feb 07 22:01:55 +0000 2022,1490808067465822208
Bot_Corona_V,AtibaiaHoje,Mon Feb 07 22:01:08 +0000 2022,1490807870220345349
marisascruz,contagemcorona1,Mon Feb 07 22:00:21 +0000 2022,1490807673549377537
Bot_Corona_V,denio_vale,Mon Feb 07 21:59:08 +0000 2022,1490807366509551621
Bot_Corona_V,BrazilSFE,Mon Feb 07 21:58:08 +0000 2022,1490807114486493194
Bot_Corona_V,merial,Mon Feb 07 21:58:08 +0000 2022,1490807114486493194
Bot_Corona_V,kineta,Mon Feb 07 21:58:08 +0000 2022,1490807114486493194
BrazilSFE,merial,Mon Feb 07 21:58:07 +0000 2022,1490807109780484097
BrazilSFE,kineta,Mon Feb 07 21:58:07 +0000 2022,1490807109780484097
Rioparina,contagemcorona1,Mon Feb 07 21:57:54 +0000 2022,1490807054176559108
leonor_cordeiro,contagemcorona1,Mon Feb 07 21:57:37 +0000 2022,1490806985406787587
diogenes_fran,ivonesilva,Mon Feb 07 21:57:03 +0000 2022,1490806840900435970
diogenes_fran,Bradesco,Mon Feb 07 21:57:03 +0000 2022,1490806840900435970
diogenes_fran,spbancarios,Mon Feb 07 21:57:03 +0000 2022,1490806840900435970
denio_vale,denio_vale,Mon Feb 07 21:55:24 +0000 2022,1490806424473149441
denio_vale,contagemcorona1,Mon Feb 07 21:55:24 +0000 2022,1490806424473149441
denio_vale,MiguelNicolelis,Mon Feb 07 21:55:24 +0000 2022,1490806424473149441
denio_vale,adaopaiani,Mon Feb 07 21:55:24 +0000 2022,1490806424473149441
denio_vale,nicolaskasprzak,Mon Feb 07 21:55:24 +0000 2022,1490806424473149441
denio_vale,RodP13,Mon Feb 07 21:55:24 +0000 2022,1490806424473149441
denio_vale,MarcianoBrito13,Mon Feb 07 21:55:24 +0000 2022,1490806424473149441
denio_vale,contagemcorona1,Mon Feb 07 21:55:17 +0000 2022,1490806398875226114
denio_vale,MiguelNicolelis,Mon Feb 07 21:55:17 +0000 2022,1490806398875226114
denio_vale,adaopaiani,Mon Feb 07 21:55:17 +0000 2022,1490806398875226114
denio_vale,nicolaskasprzak,Mon Feb 07 21:55:17 +0000 2022,1490806398875226114
denio_vale,RodP13,Mon Feb 07 21:55:17 +0000 2022,1490806398875226114
denio_vale,MarcianoBrito13,Mon Feb 07 21:55:17 +0000 2022,1490806398875226114
RodP13,denio_vale,Mon Feb 07 21:53:51 +0000 2022,1490806035820515340
RodP13,contagemcorona1,Mon Feb 07 21:53:51 +0000 2022,1490806035820515340
RodP13,MiguelNicolelis,Mon Feb 07 21:53:51 +0000 2022,1490806035820515340
RodP13,adaopaiani,Mon Feb 07 21:53:51 +0000 2022,1490806035820515340
RodP13,nicolaskasprzak,Mon Feb 07 21:53:51 +0000 2022,1490806035820515340
endireita_br,DGBensina,Mon Feb 07 21:53:41 +0000 2022,1490805992371724288
IamMarianitta,contagemcorona1,Mon Feb 07 21:52:25 +0000 2022,1490805674971967492
inifiocruz,fiocruz,Mon Feb 07 21:52:12 +0000 2022,1490805622169817088
detetivevsilva,denio_vale,Mon Feb 07 21:50:03 +0000 2022,1490805080420925443
detetivevsilva,contagemcorona1,Mon Feb 07 21:50:03 +0000 2022,1490805080420925443
detetivevsilva,MiguelNicolelis,Mon Feb 07 21:50:03 +0000 2022,1490805080420925443
detetivevsilva,adaopaiani,Mon Feb 07 21:50:03 +0000 2022,1490805080420925443
detetivevsilva,nicolaskasprzak,Mon Feb 07 21:50:03 +0000 2022,1490805080420925443
nicolaskasprzak,contagemcorona1,Mon Feb 07 21:49:47 +0000 2022,1490805010946576387
nicolaskasprzak,denio_vale,Mon Feb 07 21:49:13 +0000 2022,1490804871578198016
nicolaskasprzak,contagemcorona1,Mon Feb 07 21:49:13 +0000 2022,1490804871578198016
nicolaskasprzak,MiguelNicolelis,Mon Feb 07 21:49:13 +0000 2022,1490804871578198016
nicolaskasprzak,adaopaiani,Mon Feb 07 21:49:13 +0000 2022,1490804871578198016
nicolaskasprzak,nicolaskasprzak,Mon Feb 07 21:49:13 +0000 2022,1490804871578198016
nicolaskasprzak,denio_vale,Mon Feb 07 21:48:38 +0000 2022,1490804722470641666
nicolaskasprzak,contagemcorona1,Mon Feb 07 21:48:38 +0000 2022,1490804722470641666
nicolaskasprzak,MiguelNicolelis,Mon Feb 07 21:48:38 +0000 2022,1490804722470641666
nicolaskasprzak,adaopaiani,Mon Feb 07 21:48:38 +0000 2022,1490804722470641666
nicolaskasprzak,nicolaskasprzak,Mon Feb 07 21:48:38 +0000 2022,1490804722470641666
Sun_Moon_13,TitoGremistazo,Mon Feb 07 21:48:37 +0000 2022,1490804717781409795
denio_vale,denio_vale,Mon Feb 07 21:47:08 +0000 2022,1490804345524428802
denio_vale,contagemcorona1,Mon Feb 07 21:47:08 +0000 2022,1490804345524428802
denio_vale,MiguelNicolelis,Mon Feb 07 21:47:08 +0000 2022,1490804345524428802
denio_vale,adaopaiani,Mon Feb 07 21:47:08 +0000 2022,1490804345524428802
denio_vale,nicolaskasprzak,Mon Feb 07 21:47:08 +0000 2022,1490804345524428802
MarceloACoelho1,contagemcorona1,Mon Feb 07 21:46:45 +0000 2022,1490804250154311681
MarcianoBrito13,contagemcorona1,Mon Feb 07 21:45:31 +0000 2022,1490803940870529036
marcus_vasc,fiocruz,Mon Feb 07 21:45:26 +0000 2022,1490803918124855302
denio_vale,contagemcorona1,Mon Feb 07 21:45:01 +0000 2022,1490803812642209795
denio_vale,MiguelNicolelis,Mon Feb 07 21:45:01 +0000 2022,1490803812642209795
denio_vale,adaopaiani,Mon Feb 07 21:45:01 +0000 2022,1490803812642209795
denio_vale,nicolaskasprzak,Mon Feb 07 21:45:01 +0000 2022,1490803812642209795
luckvilla,contagemcorona1,Mon Feb 07 21:44:44 +0000 2022,1490803740999364611
MauroVS,o_antagonista,Mon Feb 07 21:43:28 +0000 2022,1490803424321024007
JampaRobo,contagemcorona1,Mon Feb 07 21:40:22 +0000 2022,1490802641525432321
edujdowney,drauziovarella,Mon Feb 07 21:37:48 +0000 2022,1490801997750095874
MarcianoBrito13,contagemcorona1,Mon Feb 07 21:37:31 +0000 2022,1490801926602113029
Bot_Corona_V,denio_vale,Mon Feb 07 21:37:07 +0000 2022,1490801825234235403
Bot_Corona_V,contagemcorona1,Mon Feb 07 21:37:07 +0000 2022,1490801825234235403
Bot_Corona_V,MiguelNicolelis,Mon Feb 07 21:37:07 +0000 2022,1490801825234235403
Bot_Corona_V,adaopaiani,Mon Feb 07 21:37:07 +0000 2022,1490801825234235403
Bot_Corona_V,nicolaskasprzak,Mon Feb 07 21:37:07 +0000 2022,1490801825234235403
Bot_Corona_V,denio_vale,Mon Feb 07 21:37:07 +0000 2022,1490801825167118336
Bot_Corona_V,contagemcorona1,Mon Feb 07 21:37:07 +0000 2022,1490801825167118336
Bot_Corona_V,MiguelNicolelis,Mon Feb 07 21:37:07 +0000 2022,1490801825167118336
Bot_Corona_V,adaopaiani,Mon Feb 07 21:37:07 +0000 2022,1490801825167118336
Bot_Corona_V,nicolaskasprzak,Mon Feb 07 21:37:07 +0000 2022,1490801825167118336
denio_vale,denio_vale,Mon Feb 07 21:36:44 +0000 2022,1490801726496067584
denio_vale,contagemcorona1,Mon Feb 07 21:36:44 +0000 2022,1490801726496067584
denio_vale,MiguelNicolelis,Mon Feb 07 21:36:44 +0000 2022,1490801726496067584
denio_vale,adaopaiani,Mon Feb 07 21:36:44 +0000 2022,1490801726496067584
denio_vale,nicolaskasprzak,Mon Feb 07 21:36:44 +0000 2022,1490801726496067584
denio_vale,contagemcorona1,Mon Feb 07 21:36:36 +0000 2022,1490801696980754442
denio_vale,MiguelNicolelis,Mon Feb 07 21:36:36 +0000 2022,1490801696980754442
denio_vale,adaopaiani,Mon Feb 07 21:36:36 +0000 2022,1490801696980754442
denio_vale,nicolaskasprzak,Mon Feb 07 21:36:36 +0000 2022,1490801696980754442
UNAIDSBrasil,OPASOMSBrasil,Mon Feb 07 21:35:28 +0000 2022,1490801409817812995
marmor2009,contagemcorona1,Mon Feb 07 21:33:26 +0000 2022,1490800897655517185
MendesOnca,contagemcorona1,Mon Feb 07 21:32:10 +0000 2022,1490800581388210177
9deazevedo,tvcultura,Mon Feb 07 21:31:39 +0000 2022,1490800449749983239
Bot_Corona_V,ipirafm,Mon Feb 07 21:30:07 +0000 2022,1490800061709705219
viralvideovlogs,FernandaBAragao,Mon Feb 07 21:29:49 +0000 2022,1490799987235696648
viralvideovlogs,Institutodor,Mon Feb 07 21:29:49 +0000 2022,1490799987235696648
aquilarcs,FernandaBAragao,Mon Feb 07 21:29:45 +0000 2022,1490799972568158211
aquilarcs,Institutodor,Mon Feb 07 21:29:45 +0000 2022,1490799972568158211
teoriantropolog,tvcultura,Mon Feb 07 21:29:07 +0000 2022,1490799810537996288
camposamd,tvcultura,Mon Feb 07 21:28:19 +0000 2022,1490799608993402884
RodP13,denio_vale,Mon Feb 07 21:25:14 +0000 2022,1490798834972303363
Bot_Corona_V,FalaBarreiras,Mon Feb 07 21:24:06 +0000 2022,1490798550653014022
AngolaOnu,UNDPAngola,Mon Feb 07 21:23:55 +0000 2022,1490798505048297475
AngolaOnu,NacoesUnidas,Mon Feb 07 21:22:55 +0000 2022,1490798253281005568
AngolaOnu,UNICEF,Mon Feb 07 21:22:55 +0000 2022,1490798253281005568
gustavomachado,flaviofachel,Mon Feb 07 21:22:35 +0000 2022,1490798166698045447
Ro55Javier,hojaderutamexic,Mon Feb 07 21:22:18 +0000 2022,1490798095566786582
Ro55Javier,gobiernozac,Mon Feb 07 21:22:18 +0000 2022,1490798095566786582
wagnerrod81,flaviofachel,Mon Feb 07 21:22:14 +0000 2022,1490798077577412618
AnaRuthAlmeida1,estevesluiz,Mon Feb 07 21:19:43 +0000 2022,1490797444761894920
Mulher_Noticia,contagemcorona1,Mon Feb 07 21:18:50 +0000 2022,1490797223726231566
Mulher_Noticia,contagemcorona1,Mon Feb 07 21:18:06 +0000 2022,1490797038736486414
Indignado72,flaviofachel,Mon Feb 07 21:17:43 +0000 2022,1490796943026663426
LciaFer95396187,contagemcorona1,Mon Feb 07 21:16:31 +0000 2022,1490796640680173568
Bot_Corona_V,BrazilSFE,Mon Feb 07 21:16:06 +0000 2022,1490796535411580940
Bot_Corona_V,Wyeth,Mon Feb 07 21:16:06 +0000 2022,1490796535411580940
Bot_Corona_V,Zoetis,Mon Feb 07 21:16:06 +0000 2022,1490796535411580940
Bot_Corona_V,merial,Mon Feb 07 21:16:06 +0000 2022,1490796535411580940
BrazilSFE,Wyeth,Mon Feb 07 21:15:13 +0000 2022,1490796313704865797
BrazilSFE,Zoetis,Mon Feb 07 21:15:13 +0000 2022,1490796313704865797
SorDaniel,flaviofachel,Mon Feb 07 21:14:06 +0000 2022,1490796034204786703
Bot_Corona_V,FaroldaB,Mon Feb 07 21:13:06 +0000 2022,1490795779623108614
Icict_Fiocruz,fiocruz,Mon Feb 07 21:12:44 +0000 2022,1490795689617539075
mamourarj,flaviofachel,Mon Feb 07 21:12:24 +0000 2022,1490795605446254596
Thiagosena_bh,brunnosarttori,Mon Feb 07 21:09:14 +0000 2022,1490794806838239235
PauloCruzkilomb,flaviofachel,Mon Feb 07 21:08:49 +0000 2022,1490794703075303425
EduCosta87,flaviofachel,Mon Feb 07 21:06:34 +0000 2022,1490794137523830787
Bot_Corona_V,DanAlcaras,Mon Feb 07 21:06:05 +0000 2022,1490794016417337344
Bot_Corona_V,DanAlcaras,Mon Feb 07 21:06:05 +0000 2022,1490794016211877896
viralvideovlogs,acusticafm,Mon Feb 07 21:05:40 +0000 2022,1490793912092528645
Demisthoclides,flaviofachel,Mon Feb 07 21:05:29 +0000 2022,1490793866206883844
RafaelLisboa97,flaviofachel,Mon Feb 07 21:04:28 +0000 2022,1490793606835318784
quarentena_bot,brasil61_,Mon Feb 07 21:01:17 +0000 2022,1490792805802909701
nicolaskasprzak,denio_vale,Mon Feb 07 21:00:50 +0000 2022,1490792693794058247
nicolaskasprzak,contagemcorona1,Mon Feb 07 21:00:50 +0000 2022,1490792693794058247
nicolaskasprzak,MiguelNicolelis,Mon Feb 07 21:00:50 +0000 2022,1490792693794058247
nicolaskasprzak,adaopaiani,Mon Feb 07 21:00:50 +0000 2022,1490792693794058247
nicolaskasprzak,nicolaskasprzak,Mon Feb 07 21:00:50 +0000 2022,1490792693794058247
nicolaskasprzak,eduardopaes,Mon Feb 07 21:00:50 +0000 2022,1490792693794058247
RadioagenciaEBC,minsaude,Mon Feb 07 21:00:01 +0000 2022,1490792490127003655
Bot_Corona_V,BrazilSFE,Mon Feb 07 20:59:05 +0000 2022,1490792253199114242
Bot_Corona_V,merial,Mon Feb 07 20:59:05 +0000 2022,1490792253199114242
Bot_Corona_V,kineta,Mon Feb 07 20:59:05 +0000 2022,1490792253199114242
BrazilSFE,merial,Mon Feb 07 20:58:08 +0000 2022,1490792013586964482
BrazilSFE,kineta,Mon Feb 07 20:58:08 +0000 2022,1490792013586964482
viralvideovlogs,contagemcorona1,Mon Feb 07 20:52:40 +0000 2022,1490790637096083456
onkoto3,contagemcorona1,Mon Feb 07 20:52:39 +0000 2022,1490790634466197509
diascynthia,SaudeGovRJ,Mon Feb 07 20:52:02 +0000 2022,1490790479675465732
claitonline44,OPASOMSBrasil,Mon Feb 07 20:51:19 +0000 2022,1490790297172860933
laflalima,flaviofachel,Mon Feb 07 20:47:05 +0000 2022,1490789232364949522
silviacar57,contagemcorona1,Mon Feb 07 20:45:34 +0000 2022,1490788853640220677
arianelicas,DanAlcaras,Mon Feb 07 20:44:47 +0000 2022,1490788656310800390
sonia_divinaa,denio_vale,Mon Feb 07 20:37:59 +0000 2022,1490786943046930432
sonia_divinaa,contagemcorona1,Mon Feb 07 20:37:59 +0000 2022,1490786943046930432
sonia_divinaa,MiguelNicolelis,Mon Feb 07 20:37:59 +0000 2022,1490786943046930432
sonia_divinaa,adaopaiani,Mon Feb 07 20:37:59 +0000 2022,1490786943046930432
sonia_divinaa,nicolaskasprzak,Mon Feb 07 20:37:59 +0000 2022,1490786943046930432
RodP13,denio_vale,Mon Feb 07 20:35:59 +0000 2022,1490786441340899331
RodP13,contagemcorona1,Mon Feb 07 20:35:59 +0000 2022,1490786441340899331
RodP13,MiguelNicolelis,Mon Feb 07 20:35:59 +0000 2022,1490786441340899331
RodP13,adaopaiani,Mon Feb 07 20:35:59 +0000 2022,1490786441340899331
RodP13,nicolaskasprzak,Mon Feb 07 20:35:59 +0000 2022,1490786441340899331
thegcclife,opentefino,Mon Feb 07 20:35:39 +0000 2022,1490786355005341699
MarceloCariocaX,VeruskaMazzetto,Mon Feb 07 20:35:33 +0000 2022,1490786330212769795
Bot_Corona_V,TVKZ4,Mon Feb 07 20:25:03 +0000 2022,1490783688719753221
corona_tweet,jsemanario,Mon Feb 07 20:23:55 +0000 2022,1490783402584428547
Bot_Corona_V,jsemanario,Mon Feb 07 20:23:03 +0000 2022,1490783184828698626
Fulana_Luiza,contagemcorona1,Mon Feb 07 20:22:50 +0000 2022,1490783129149321217
Bot_Corona_V,DanAlcaras,Mon Feb 07 20:18:03 +0000 2022,1490781925535014920
Bot_Corona_V,DanAlcaras,Mon Feb 07 20:18:03 +0000 2022,1490781925526679563
Bot_Corona_V,DanAlcaras,Mon Feb 07 20:18:03 +0000 2022,1490781925484773376
