username,mentioned,date,id
Paulada22,govbr,Wed Feb 09 23:26:31 +0000 2022,1491554133240958986
Veniltonleal2,governodoamapa,Wed Feb 09 23:22:22 +0000 2022,1491553087999381509
FranBorges78,saudegovpi,Wed Feb 09 23:21:28 +0000 2022,1491552861913763842
rocha_olenka,SIBI_UFRJ,Wed Feb 09 23:19:15 +0000 2022,1491552302498463746
jornalistavitor,de_usp,Wed Feb 09 23:18:00 +0000 2022,1491551987514630149
camposamd,tvcultura,Wed Feb 09 23:16:02 +0000 2022,1491551493236924421
Bot_Corona_V,BrazilSFE,Wed Feb 09 23:15:39 +0000 2022,1491551396004573186
Bot_Corona_V,Wyeth,Wed Feb 09 23:15:39 +0000 2022,1491551396004573186
Bot_Corona_V,Zoetis,Wed Feb 09 23:15:39 +0000 2022,1491551396004573186
Bot_Corona_V,merial,Wed Feb 09 23:15:39 +0000 2022,1491551396004573186
Bot_Corona_V,portalhospbra,Wed Feb 09 23:15:39 +0000 2022,1491551395945844738
BrazilSFE,Wyeth,Wed Feb 09 23:15:09 +0000 2022,1491551273539321859
BrazilSFE,Zoetis,Wed Feb 09 23:15:09 +0000 2022,1491551273539321859
FeSa972,contagemcorona1,Wed Feb 09 23:14:50 +0000 2022,1491551192434065412
jcelio0123,brasil_io,Wed Feb 09 23:14:35 +0000 2022,1491551130538721289
jcelio0123,brasil_io,Wed Feb 09 23:14:35 +0000 2022,1491551130538721289
dra_gioconda,mqueiroga2,Wed Feb 09 23:14:15 +0000 2022,1491551043246776334
turicas,brasil_io,Wed Feb 09 23:13:55 +0000 2022,1491550963198533635
turicas,brasil_io,Wed Feb 09 23:13:55 +0000 2022,1491550963198533635
FHernandezSilva,govbr,Wed Feb 09 23:13:28 +0000 2022,1491550849520316423
FeSa972,contagemcorona1,Wed Feb 09 23:12:38 +0000 2022,1491550637460447236
brasil_io,brasil_io,Wed Feb 09 23:12:33 +0000 2022,1491550615457181701
FeSa972,contagemcorona1,Wed Feb 09 23:12:00 +0000 2022,1491550480375422978
FeSa972,contagemcorona1,Wed Feb 09 23:11:39 +0000 2022,1491550389099016194
FeSa972,contagemcorona1,Wed Feb 09 23:11:32 +0000 2022,1491550360896520194
FeSa972,contagemcorona1,Wed Feb 09 23:11:27 +0000 2022,1491550342445776899
FeSa972,contagemcorona1,Wed Feb 09 23:11:12 +0000 2022,1491550276280627202
FeSa972,contagemcorona1,Wed Feb 09 23:10:46 +0000 2022,1491550169795596297
Erbl1958,contagemcorona1,Wed Feb 09 23:09:46 +0000 2022,1491549918233862148
Margot13reserva,contagemcorona1,Wed Feb 09 23:09:39 +0000 2022,1491549886638084103
FeSa972,contagemcorona1,Wed Feb 09 23:08:56 +0000 2022,1491549709017645063
FeSa972,contagemcorona1,Wed Feb 09 23:08:48 +0000 2022,1491549673261252615
FeSa972,contagemcorona1,Wed Feb 09 23:08:20 +0000 2022,1491549554327662593
bellaciaubella,CacoBrasil2,Wed Feb 09 23:06:35 +0000 2022,1491549117423788037
beattrice_,projmandacaru,Wed Feb 09 23:04:53 +0000 2022,1491548687977304064
MaluhMartins1,tvcultura,Wed Feb 09 23:02:20 +0000 2022,1491548047565889538
LeNautilus,FoxNews,Wed Feb 09 22:59:43 +0000 2022,1491547388812611587
Bot_Corona_V,BrazilSFE,Wed Feb 09 22:58:38 +0000 2022,1491547113590870031
Bot_Corona_V,merial,Wed Feb 09 22:58:38 +0000 2022,1491547113590870031
Bot_Corona_V,kineta,Wed Feb 09 22:58:38 +0000 2022,1491547113590870031
BrazilSFE,merial,Wed Feb 09 22:58:08 +0000 2022,1491546988772577288
BrazilSFE,kineta,Wed Feb 09 22:58:08 +0000 2022,1491546988772577288
Bot_Corona_V,portalhospbra,Wed Feb 09 22:57:38 +0000 2022,1491546861542518794
SuzeteMendes12,contagemcorona1,Wed Feb 09 22:56:04 +0000 2022,1491546469438050304
Bot_Corona_V,Emanotel,Wed Feb 09 22:52:37 +0000 2022,1491545602412400643
Emanotel,contagemcorona1,Wed Feb 09 22:52:10 +0000 2022,1491545485701701640
DefesaBolsonaro,minsaude,Wed Feb 09 22:51:30 +0000 2022,1491545320265764871
DefesaBolsonaro,govbr,Wed Feb 09 22:51:20 +0000 2022,1491545279279026181
taniaeginaramos,contagemcorona1,Wed Feb 09 22:50:34 +0000 2022,1491545083644157956
pr_bolsonaro,govbr,Wed Feb 09 22:49:10 +0000 2022,1491544733361090565
aurorapolarexp,jdoriajr,Wed Feb 09 22:45:16 +0000 2022,1491543752233689093
pedro_orlandini,contagemcorona1,Wed Feb 09 22:43:50 +0000 2022,1491543389145288704
aurorapolarexp,jdoriajr,Wed Feb 09 22:43:39 +0000 2022,1491543343033159683
aurorapolarexp,jdoriajr,Wed Feb 09 22:42:13 +0000 2022,1491542982029459460
CandiaCrf,contagemcorona1,Wed Feb 09 22:40:40 +0000 2022,1491542591996936194
johnlouismanow,contagemcorona1,Wed Feb 09 22:40:32 +0000 2022,1491542559235133449
CacoBrasil2,CacoBrasil2,Wed Feb 09 22:40:22 +0000 2022,1491542518923771911
dtferreira,Educacao_PT,Wed Feb 09 22:39:58 +0000 2022,1491542418419814404
Armando62481447,Educacao_PT,Wed Feb 09 22:38:01 +0000 2022,1491541928558706688
Justkawme,OPASOMSBrasil,Wed Feb 09 22:36:52 +0000 2022,1491541638027616260
sra_perola,g1campinas,Wed Feb 09 22:36:51 +0000 2022,1491541634454069257
norcorr,Educacao_PT,Wed Feb 09 22:36:11 +0000 2022,1491541464265990149
marreiros_pedro,Educacao_PT,Wed Feb 09 22:34:27 +0000 2022,1491541028020625408
viralvideovlogs,contagemcorona1,Wed Feb 09 22:34:21 +0000 2022,1491541005652348936
Vasconc60852362,jornal_cultura,Wed Feb 09 22:33:14 +0000 2022,1491540721773563908
Garcia4251,hrw_brasil,Wed Feb 09 22:31:27 +0000 2022,1491540275449184257
Garcia4251,jairbolsonaro,Wed Feb 09 22:31:27 +0000 2022,1491540275449184257
NinaHoneyNH,mpdft,Wed Feb 09 22:31:08 +0000 2022,1491540193253511185
NinaHoneyNH,cnpg_oficial,Wed Feb 09 22:31:08 +0000 2022,1491540193253511185
govpt,Educacao_PT,Wed Feb 09 22:30:19 +0000 2022,1491539987598299142
FutureNotPast,PhilipOLeary11,Wed Feb 09 22:27:07 +0000 2022,1491539184871428107
Bot_Corona_V,SafetyUel,Wed Feb 09 22:26:36 +0000 2022,1491539052679647234
CandiaCrf,contagemcorona1,Wed Feb 09 22:16:31 +0000 2022,1491536518070030342
Bot_Corona_V,DiarioDoRio,Wed Feb 09 22:15:35 +0000 2022,1491536282018795521
Bot_Corona_V,Prefeitura_Rio,Wed Feb 09 22:15:35 +0000 2022,1491536282018795521
ecnsoft,roxmo,Wed Feb 09 22:15:00 +0000 2022,1491536133930434560
DiarioDoRio,Prefeitura_Rio,Wed Feb 09 22:14:53 +0000 2022,1491536105103106050
vaneasimivrsa,jornal_cultura,Wed Feb 09 22:14:23 +0000 2022,1491535978367963143
valeria_ypunto,sanchezcastejon,Wed Feb 09 22:12:05 +0000 2022,1491535401395404808
welldias,govbr,Wed Feb 09 22:05:36 +0000 2022,1491533769253269505
Bot_Corona_V,FalaBarreiras,Wed Feb 09 22:05:35 +0000 2022,1491533762974433299
mondai_puppet,contagemcorona1,Wed Feb 09 22:05:31 +0000 2022,1491533749447704584
EstanilauBretas,istoe_dinheiro,Wed Feb 09 22:02:23 +0000 2022,1491532957630312454
Bot_Corona_V,botdocovid,Wed Feb 09 22:00:34 +0000 2022,1491532503856857103
Bot_Corona_V,botdocovid,Wed Feb 09 22:00:34 +0000 2022,1491532503819169799
viralvideovlogs,botdocovid,Wed Feb 09 22:00:19 +0000 2022,1491532441105977350
Bot_Corona_V,BrazilSFE,Wed Feb 09 21:58:34 +0000 2022,1491531999592558597
Bot_Corona_V,merial,Wed Feb 09 21:58:34 +0000 2022,1491531999592558597
Bot_Corona_V,kineta,Wed Feb 09 21:58:34 +0000 2022,1491531999592558597
BrazilSFE,merial,Wed Feb 09 21:58:07 +0000 2022,1491531885058609158
BrazilSFE,kineta,Wed Feb 09 21:58:07 +0000 2022,1491531885058609158
Rioparina,contagemcorona1,Wed Feb 09 21:57:16 +0000 2022,1491531670784299017
DeLitaiff,govbr,Wed Feb 09 21:54:07 +0000 2022,1491530877205200902
Luis_Rodrigues_,contagemcorona1,Wed Feb 09 21:49:00 +0000 2022,1491529590308810753
Vovoconsuelo,mqueiroga2,Wed Feb 09 21:45:52 +0000 2022,1491528801444053001
ricardoalvvesbh,historia_pensar,Wed Feb 09 21:45:47 +0000 2022,1491528783798710283
MarcianoBrito13,contagemcorona1,Wed Feb 09 21:45:25 +0000 2022,1491528690181804032
leandro2404,govbr,Wed Feb 09 21:44:39 +0000 2022,1491528495041765378
leandro2404,minsaude,Wed Feb 09 21:44:23 +0000 2022,1491528428079755271
Eduardo95394084,govbr,Wed Feb 09 21:41:57 +0000 2022,1491527815577096195
Bot_Corona_V,IsraelBrazil2,Wed Feb 09 21:41:33 +0000 2022,1491527717187162118
Bot_Corona_V,BlogdoJuares,Wed Feb 09 21:40:33 +0000 2022,1491527465558323201
Bot_Corona_V,panchocombr,Wed Feb 09 21:39:33 +0000 2022,1491527213434523648
veridianavazde,AfpChecamos,Wed Feb 09 21:39:01 +0000 2022,1491527077958504453
AndrezaMaior,OPASOMSBrasil,Wed Feb 09 21:37:41 +0000 2022,1491526743441743881
opressor_es,agenciabrasil,Wed Feb 09 21:36:56 +0000 2022,1491526556350623749
opressor_es,fiocruz,Wed Feb 09 21:36:56 +0000 2022,1491526556350623749
viralvideovlogs,govbr,Wed Feb 09 21:36:18 +0000 2022,1491526395415216132
DanielGaloMinas,govbr,Wed Feb 09 21:36:16 +0000 2022,1491526388515581960
Al54804971,govbr,Wed Feb 09 21:36:16 +0000 2022,1491526386120597507
Dinda_Cacta,contagemcorona1,Wed Feb 09 21:35:39 +0000 2022,1491526232130863104
helena_lawyer,govbr,Wed Feb 09 21:35:22 +0000 2022,1491526161565949958
Leonard78336335,govbr,Wed Feb 09 21:34:21 +0000 2022,1491525903603675141
viralvideovlogs,contagemcorona1,Wed Feb 09 21:34:18 +0000 2022,1491525891645706245
Mulher_Noticia,contagemcorona1,Wed Feb 09 21:34:17 +0000 2022,1491525887459741700
PloegSusana,MSF_brasil,Wed Feb 09 21:33:35 +0000 2022,1491525710552485892
transitorj,govbr,Wed Feb 09 21:32:14 +0000 2022,1491525371535282178
opressor_es,minsaude,Wed Feb 09 21:30:41 +0000 2022,1491524982475792384
opressor_es,govbr,Wed Feb 09 21:30:27 +0000 2022,1491524922337812487
adrianabpadilha,AfpChecamos,Wed Feb 09 21:30:03 +0000 2022,1491524824090521603
LaRouge50698815,contagemcorona1,Wed Feb 09 21:29:55 +0000 2022,1491524788967419906
heraclito_c,AlencarBraga13,Wed Feb 09 21:27:24 +0000 2022,1491524154901905411
EstanilauBretas,minsaude,Wed Feb 09 21:27:10 +0000 2022,1491524097171410950
EstanilauBretas,istoe_dinheiro,Wed Feb 09 21:27:00 +0000 2022,1491524054406336524
Belle01035025,contagemcorona1,Wed Feb 09 21:25:56 +0000 2022,1491523786612658178
corona_tweet,TVKZ4,Wed Feb 09 21:23:52 +0000 2022,1491523266933968896
Bot_Corona_V,TVKZ4,Wed Feb 09 21:23:32 +0000 2022,1491523183266222090
33RobertoMT,mqueiroga2,Wed Feb 09 21:22:30 +0000 2022,1491522920757223427
viralvideovlogs,FrankAllanRJ,Wed Feb 09 21:21:17 +0000 2022,1491522617072832517
LuizSchettini,FrankAllanRJ,Wed Feb 09 21:21:16 +0000 2022,1491522613490987011
DagobertoP04,contagemcorona1,Wed Feb 09 21:18:20 +0000 2022,1491521874580451332
apampesp_p,Feteerj_oficial,Wed Feb 09 21:17:50 +0000 2022,1491521746821918727
Bot_Corona_V,BrazilSFE,Wed Feb 09 21:15:32 +0000 2022,1491521168431538179
Bot_Corona_V,Wyeth,Wed Feb 09 21:15:32 +0000 2022,1491521168431538179
Bot_Corona_V,Zoetis,Wed Feb 09 21:15:32 +0000 2022,1491521168431538179
Bot_Corona_V,merial,Wed Feb 09 21:15:32 +0000 2022,1491521168431538179
BrazilSFE,Wyeth,Wed Feb 09 21:15:19 +0000 2022,1491521112731262982
BrazilSFE,Zoetis,Wed Feb 09 21:15:19 +0000 2022,1491521112731262982
Bot_Corona_V,macaeprefeitura,Wed Feb 09 21:11:32 +0000 2022,1491520160875913216
Bot_Corona_V,DanAlcaras,Wed Feb 09 21:04:31 +0000 2022,1491518397863055365
arianelicas,DanAlcaras,Wed Feb 09 21:04:09 +0000 2022,1491518306448285699
mondai_puppet,contagemcorona1,Wed Feb 09 21:03:34 +0000 2022,1491518155797237766
Bot_Corona_V,FaroldaB,Wed Feb 09 21:02:31 +0000 2022,1491517893619634187
Bot_Corona_V,MEDPUCRio,Wed Feb 09 21:00:31 +0000 2022,1491517389715951618
Bot_Corona_V,BrazilSFE,Wed Feb 09 20:58:31 +0000 2022,1491516886005264391
Bot_Corona_V,merial,Wed Feb 09 20:58:31 +0000 2022,1491516886005264391
Bot_Corona_V,kineta,Wed Feb 09 20:58:31 +0000 2022,1491516886005264391
BrazilSFE,merial,Wed Feb 09 20:58:07 +0000 2022,1491516787871076353
BrazilSFE,kineta,Wed Feb 09 20:58:07 +0000 2022,1491516787871076353
Bot_Corona_V,DanAlcaras,Wed Feb 09 20:55:31 +0000 2022,1491516130304872451
Andersonp1980,contagemcorona1,Wed Feb 09 20:53:17 +0000 2022,1491515568993746944
cruzeirozip,csjt_oficial,Wed Feb 09 20:50:05 +0000 2022,1491514764329201664
Mulher_Noticia,contagemcorona1,Wed Feb 09 20:49:58 +0000 2022,1491514734042095620
CorreaLelio,contagemcorona1,Wed Feb 09 20:49:24 +0000 2022,1491514590575960065
Mulher_Noticia,contagemcorona1,Wed Feb 09 20:48:36 +0000 2022,1491514390427979785
ElisetePena,UchoInfo,Wed Feb 09 20:47:48 +0000 2022,1491514188308652036
Andersonp1980,contagemcorona1,Wed Feb 09 20:41:40 +0000 2022,1491512646826442753
Bot_Corona_V,jornaljogoserio,Wed Feb 09 20:41:30 +0000 2022,1491512603851599876
Bot_Corona_V,DanAlcaras,Wed Feb 09 20:40:30 +0000 2022,1491512352025587718
Bot_Corona_V,DanAlcaras,Wed Feb 09 20:40:30 +0000 2022,1491512352017195014
Bot_Corona_V,DanAlcaras,Wed Feb 09 20:40:30 +0000 2022,1491512352013012999
jacas34,AiltonBenedito,Wed Feb 09 20:35:26 +0000 2022,1491511078467117058
MiraniMota,AiltonBenedito,Wed Feb 09 20:35:07 +0000 2022,1491510998385283083
Soniacapel17,mqueiroga2,Wed Feb 09 20:33:55 +0000 2022,1491510694902210563
LiliPalmer19,carlaopignatari,Wed Feb 09 20:33:15 +0000 2022,1491510529050959875
SibneleCalanara,nonoinvestidor,Wed Feb 09 20:28:49 +0000 2022,1491509414112727044
viralvideovlogs,ProconMaranhao,Wed Feb 09 20:28:29 +0000 2022,1491509327202504712
mluciares,contagemcorona1,Wed Feb 09 20:25:05 +0000 2022,1491508471665152002
bbetinho13,contagemcorona1,Wed Feb 09 20:25:03 +0000 2022,1491508463851257871
eu_fa_tima,xico_alexandre,Wed Feb 09 20:24:31 +0000 2022,1491508329205710850
eu_fa_tima,cirogomes,Wed Feb 09 20:24:31 +0000 2022,1491508329205710850
sonia_divinaa,contagemcorona1,Wed Feb 09 20:24:04 +0000 2022,1491508218245390345
xico_alexandre,xico_alexandre,Wed Feb 09 20:22:33 +0000 2022,1491507835557007361
xico_alexandre,cirogomes,Wed Feb 09 20:22:33 +0000 2022,1491507835557007361
WagnerTerzi,C_trova,Wed Feb 09 20:22:32 +0000 2022,1491507831140454401
nelsonmffrosa,govpt,Wed Feb 09 20:22:12 +0000 2022,1491507747216662528
StanleyBresh,contagemcorona1,Wed Feb 09 20:21:38 +0000 2022,1491507603096096768
Bot_Corona_V,riomaframix,Wed Feb 09 20:21:29 +0000 2022,1491507565943009282
Lou_novak,AiltonBenedito,Wed Feb 09 20:20:10 +0000 2022,1491507235511541764
Vanderl31693131,contagemcorona1,Wed Feb 09 20:19:50 +0000 2022,1491507150581080072
AndreiaPorto_EU,govpt,Wed Feb 09 20:17:45 +0000 2022,1491506626058244097
gssaraujo,contagemcorona1,Wed Feb 09 20:15:07 +0000 2022,1491505966801633281
RevistaISTOE,istoe_dinheiro,Wed Feb 09 20:13:53 +0000 2022,1491505654753861648
Bot_Corona_V,cchacalmaster,Wed Feb 09 20:11:28 +0000 2022,1491505047015940110
001Carlao,mqueiroga2,Wed Feb 09 20:11:12 +0000 2022,1491504980888539138
MarcianoBrito13,contagemcorona1,Wed Feb 09 20:10:56 +0000 2022,1491504911565176832
MariaPAlves_23,contagemcorona1,Wed Feb 09 20:09:24 +0000 2022,1491504527769542663
sfvanderley,VANDERL34697709,Wed Feb 09 20:08:56 +0000 2022,1491504409460805634
sfvanderley,jairbolsonaro,Wed Feb 09 20:08:56 +0000 2022,1491504409460805634
Vanialulima,mqueiroga2,Wed Feb 09 20:06:34 +0000 2022,1491503814834278406
Bot_Corona_V,governodoamapa,Wed Feb 09 20:04:28 +0000 2022,1491503283713843200
bibxisto2021,agenciabrasil,Wed Feb 09 20:03:08 +0000 2022,1491502948286976000
bibxisto2021,fiocruz,Wed Feb 09 20:03:08 +0000 2022,1491502948286976000
Bot_Corona_V,AlhConsultoria,Wed Feb 09 20:02:28 +0000 2022,1491502780028178439
Bot_Corona_V,covid19br_,Wed Feb 09 20:00:28 +0000 2022,1491502276363624449
Bot_Corona_V,covid19br_,Wed Feb 09 20:00:28 +0000 2022,1491502276237832193
agenciabrasil,fiocruz,Wed Feb 09 20:00:01 +0000 2022,1491502162844831746
MissMoura,istoe_dinheiro,Wed Feb 09 19:59:03 +0000 2022,1491501923421368327
Bot_Corona_V,BrazilSFE,Wed Feb 09 19:58:27 +0000 2022,1491501772430528514
Bot_Corona_V,merial,Wed Feb 09 19:58:27 +0000 2022,1491501772430528514
Bot_Corona_V,kineta,Wed Feb 09 19:58:27 +0000 2022,1491501772430528514
RaulSilvestre,contagemcorona1,Wed Feb 09 19:58:12 +0000 2022,1491501709453144067
BrazilSFE,merial,Wed Feb 09 19:58:08 +0000 2022,1491501690427744264
BrazilSFE,kineta,Wed Feb 09 19:58:08 +0000 2022,1491501690427744264
GilmarNery2,mqueiroga2,Wed Feb 09 19:57:53 +0000 2022,1491501626519179265
MarcianoBrito13,contagemcorona1,Wed Feb 09 19:57:17 +0000 2022,1491501476010766340
MarcianoBrito13,contagemcorona1,Wed Feb 09 19:56:05 +0000 2022,1491501172854861831
laraia_gama,fatecriopreto,Wed Feb 09 19:47:14 +0000 2022,1491498945729777665
viralvideovlogs,BandRio,Wed Feb 09 19:45:12 +0000 2022,1491498434381160451
RodrigoMarch17,mqueiroga2,Wed Feb 09 19:43:24 +0000 2022,1491497981572530184
RevistaISTOE,istoe_dinheiro,Wed Feb 09 19:39:26 +0000 2022,1491496986243211267
LuizdePaula100,contagemcorona1,Wed Feb 09 19:39:26 +0000 2022,1491496982774435852
LuizdePaula100,contagemcorona1,Wed Feb 09 19:35:48 +0000 2022,1491496072363008001
MendesOnca,contagemcorona1,Wed Feb 09 19:35:23 +0000 2022,1491495966859534337
Bot_Corona_V,TVKZ4,Wed Feb 09 19:32:26 +0000 2022,1491495223310143490
diegoricardox,agencia_fiocruz,Wed Feb 09 19:30:33 +0000 2022,1491494748720349194
diegoricardox,fiocruz,Wed Feb 09 19:30:33 +0000 2022,1491494748720349194
leonor_cordeiro,agencia_fiocruz,Wed Feb 09 19:27:01 +0000 2022,1491493860199043076
leonor_cordeiro,fiocruz,Wed Feb 09 19:27:01 +0000 2022,1491493860199043076
aaananda,contagemcorona1,Wed Feb 09 19:25:34 +0000 2022,1491493495961538573
pontodevista_,Folha1_,Wed Feb 09 19:25:14 +0000 2022,1491493412763312136
joelsonjosue,contagemcorona1,Wed Feb 09 19:24:42 +0000 2022,1491493278092603395
Terezin70546856,AlencarBraga13,Wed Feb 09 19:22:22 +0000 2022,1491492691657560070
Bot_Corona_V,BrazilSFE,Wed Feb 09 19:15:25 +0000 2022,1491490941269598208
Bot_Corona_V,Wyeth,Wed Feb 09 19:15:25 +0000 2022,1491490941269598208
Bot_Corona_V,Zoetis,Wed Feb 09 19:15:25 +0000 2022,1491490941269598208
Bot_Corona_V,merial,Wed Feb 09 19:15:25 +0000 2022,1491490941269598208
BrazilSFE,Wyeth,Wed Feb 09 19:15:12 +0000 2022,1491490887888785419
BrazilSFE,Zoetis,Wed Feb 09 19:15:12 +0000 2022,1491490887888785419
conversa_i,contagemcorona1,Wed Feb 09 19:14:18 +0000 2022,1491490658397347851
angelicapinto16,tvcultura,Wed Feb 09 19:12:35 +0000 2022,1491490228980355074
viralvideovlogs,Folha1_,Wed Feb 09 19:10:24 +0000 2022,1491489678700204037
icarobarbosa5,Folha1_,Wed Feb 09 19:10:22 +0000 2022,1491489668885585929
Bot_Corona_V,Folha1_,Wed Feb 09 19:09:25 +0000 2022,1491489429885751298
franciscoA2M,DNDi_Portugues,Wed Feb 09 18:59:54 +0000 2022,1491487037777760260
Bot_Corona_V,BrazilSFE,Wed Feb 09 18:58:24 +0000 2022,1491486659401113607
Bot_Corona_V,merial,Wed Feb 09 18:58:24 +0000 2022,1491486659401113607
Bot_Corona_V,kineta,Wed Feb 09 18:58:24 +0000 2022,1491486659401113607
BrazilSFE,merial,Wed Feb 09 18:58:08 +0000 2022,1491486591562526722
BrazilSFE,kineta,Wed Feb 09 18:58:08 +0000 2022,1491486591562526722
direitaunidabr1,direitaunidabr1,Wed Feb 09 18:57:03 +0000 2022,1491486316923527178
Avnsl10,contagemcorona1,Wed Feb 09 18:55:19 +0000 2022,1491485883693940743
Bot_Corona_V,mjdelfino,Wed Feb 09 18:52:24 +0000 2022,1491485147497123843
Bot_Corona_V,revistaoeste,Wed Feb 09 18:52:24 +0000 2022,1491485147497123843
mjdelfino,revistaoeste,Wed Feb 09 18:52:16 +0000 2022,1491485114588708869
HerminioCerq,levycorreia,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
HerminioCerq,palmiralucas8,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
HerminioCerq,IdeiasII,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
HerminioCerq,saogama,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
HerminioCerq,marialves53,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
HerminioCerq,NatliaPinto2,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
HerminioCerq,HerminioCerq,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
HerminioCerq,lepetitportcord,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
HerminioCerq,buk3http,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
HerminioCerq,FatimaAntero,Wed Feb 09 18:50:08 +0000 2022,1491484576048467968
Bot_Corona_V,mjdelfino,Wed Feb 09 18:49:24 +0000 2022,1491484392056930305
JFSalvandoTodos,contagemcorona1,Wed Feb 09 18:47:43 +0000 2022,1491483970294493196
barbarabruzzo,contagemcorona1,Wed Feb 09 18:47:09 +0000 2022,1491483825217671175
IamMarianitta,contagemcorona1,Wed Feb 09 18:44:42 +0000 2022,1491483211997847556
FreitasLuizete,contagemcorona1,Wed Feb 09 18:44:41 +0000 2022,1491483205513498624
RodP13,contagemcorona1,Wed Feb 09 18:42:04 +0000 2022,1491482546965778440
Mulher_Noticia,contagemcorona1,Wed Feb 09 18:37:02 +0000 2022,1491481280189456388
altinocorreia,jornal_cultura,Wed Feb 09 18:29:29 +0000 2022,1491479382434668545
palavrastecidas,RevistaFabra,Wed Feb 09 18:29:18 +0000 2022,1491479333252259841
Beatrizfisiote1,contagemcorona1,Wed Feb 09 18:22:47 +0000 2022,1491477695464718343
viralvideovlogs,UchoInfo,Wed Feb 09 18:20:07 +0000 2022,1491477023063252998
AlexandreMHP,SNS_Portugal,Wed Feb 09 18:18:46 +0000 2022,1491476683664334851
ReginaC60159030,mqueiroga2,Wed Feb 09 18:18:09 +0000 2022,1491476528810573825
Bot_Corona_V,BlogdoJuares,Wed Feb 09 18:12:21 +0000 2022,1491475071516434438
blackca65880998,agencia_fiocruz,Wed Feb 09 18:02:51 +0000 2022,1491472679039291395
blackca65880998,fiocruz,Wed Feb 09 18:02:51 +0000 2022,1491472679039291395
Mulher_Noticia,contagemcorona1,Wed Feb 09 18:00:32 +0000 2022,1491472095087312907
Bot_Corona_V,BrazilSFE,Wed Feb 09 17:58:21 +0000 2022,1491471545239285760
Bot_Corona_V,merial,Wed Feb 09 17:58:21 +0000 2022,1491471545239285760
Bot_Corona_V,kineta,Wed Feb 09 17:58:21 +0000 2022,1491471545239285760
BrazilSFE,merial,Wed Feb 09 17:58:07 +0000 2022,1491471487546630148
BrazilSFE,kineta,Wed Feb 09 17:58:07 +0000 2022,1491471487546630148
canalsmais,EU_Commission,Wed Feb 09 17:53:29 +0000 2022,1491470320846483461
Jorgete54,contagemcorona1,Wed Feb 09 17:52:57 +0000 2022,1491470188763615239
Bot_Corona_V,guarulhosonline,Wed Feb 09 17:51:20 +0000 2022,1491469781869989891
DilmaResiste,AlencarBraga13,Wed Feb 09 17:51:19 +0000 2022,1491469778250313732
